,name,c-x,c-y,radius
0,20130320T013112.050506_34_aug_7.csv,81.67,159.44,15.64
1,20130320T013112.050506_34_aug_7.csv,85.28,99.44,15.64
2,20130320T013112.050506_34_aug_7.csv,112.5,78.06,14.25
3,20130320T013112.050506_34_aug_7.csv,152.78,105.83,13.42
4,20130320T013112.050506_34_aug_7.csv,144.72,102.5,13.42
5,20130320T013112.050506_34_aug_7.csv,171.94,67.78,17.03
6,20130320T013112.050506_34_aug_7.csv,198.61,84.72,17.03
7,20130320T013112.050506_34_aug_7.csv,238.33,137.22,15.09
8,20130320T013112.050506_34_aug_7.csv,268.89,130.56,17.31
9,20130320T013112.050506_34_aug_7.csv,291.39,111.67,13.42
