,name,c-x,c-y,radius
0,20130320T004727.234781.Cam6_64_aug_5.csv,252.62,171.15,18.73
1,20130320T004727.234781.Cam6_64_aug_5.csv,305.31,153.85,16.42
2,20130320T004727.234781.Cam6_64_aug_5.csv,189.92000000000002,144.23,16.42
3,20130320T004727.234781.Cam6_64_aug_5.csv,165.69,161.15,15.65
4,20130320T004727.234781.Cam6_64_aug_5.csv,128.0,103.08,15.65
5,20130320T004727.234781.Cam6_64_aug_5.csv,125.31,31.15,15.65
6,20130320T004727.234781.Cam6_64_aug_5.csv,142.23,49.23,15.27
7,20130320T004727.234781.Cam6_64_aug_5.csv,152.62,1.54,15.27
8,20130320T004727.234781.Cam6_64_aug_5.csv,143.0,16.92,14.5
9,20130320T004727.234781.Cam6_64_aug_5.csv,174.92,43.46,14.5
10,20130320T004727.234781.Cam6_64_aug_5.csv,199.15,56.92,16.03
11,20130320T004727.234781.Cam6_64_aug_5.csv,247.23,67.69,16.03
12,20130320T004727.234781.Cam6_64_aug_5.csv,266.46,43.85,12.19
