,name,c-x,c-y,radius
0,20130320T013348.434697_21_aug_3.csv,216.06,153.33,22.03
1,20130320T013348.434697_21_aug_3.csv,244.94,173.89,21.2
2,20130320T013348.434697_21_aug_3.csv,161.61,167.78,28.42
3,20130320T013348.434697_21_aug_3.csv,90.22,111.94,20.92
4,20130320T013348.434697_21_aug_3.csv,116.88999999999999,96.94,23.7
5,20130320T013348.434697_21_aug_3.csv,155.5,83.61,25.09
6,20130320T013348.434697_21_aug_3.csv,104.38999999999999,49.72,25.09
7,20130320T013348.434697_21_aug_3.csv,81.88999999999999,43.61,21.75
8,20130320T013348.434697_21_aug_3.csv,93.83000000000001,5.56,21.75
9,20130320T013348.434697_21_aug_3.csv,142.17,21.67,26.2
