,name,c-x,c-y,radius
0,20130320T004811.616698.Cam6_13_aug_6.csv,132.52,96.45,24.51
1,20130320T004811.616698.Cam6_13_aug_6.csv,143.48,53.87,23.55
2,20130320T004811.616698.Cam6_13_aug_6.csv,178.0,30.0,23.55
3,20130320T004811.616698.Cam6_13_aug_6.csv,140.9,7.74,23.55
4,20130320T004811.616698.Cam6_13_aug_6.csv,111.87,37.42,23.55
5,20130320T004811.616698.Cam6_13_aug_6.csv,62.52000000000001,66.45,23.55
6,20130320T004811.616698.Cam6_13_aug_6.csv,29.29000000000002,48.71,22.9
7,20130320T004811.616698.Cam6_13_aug_6.csv,22.839999999999975,86.77,23.87
8,20130320T004811.616698.Cam6_13_aug_6.csv,41.55000000000001,135.81,22.9
9,20130320T004811.616698.Cam6_13_aug_6.csv,70.25999999999999,174.52,22.9
10,20130320T004811.616698.Cam6_13_aug_6.csv,108.0,151.29,22.9
11,20130320T004811.616698.Cam6_13_aug_6.csv,107.68,177.42,22.9
