,name,c-x,c-y,radius
0,20130320T004804.378421.Cam6_62_aug_4.csv,51.61,59.35,16.77
1,20130320T004804.378421.Cam6_62_aug_4.csv,46.13,88.39,17.09
2,20130320T004804.378421.Cam6_62_aug_4.csv,73.55,85.81,15.48
3,20130320T004804.378421.Cam6_62_aug_4.csv,167.42,66.45,15.48
4,20130320T004804.378421.Cam6_62_aug_4.csv,130.65,93.55,15.48
5,20130320T004804.378421.Cam6_62_aug_4.csv,190.32,86.77,15.48
6,20130320T004804.378421.Cam6_62_aug_4.csv,205.48,57.42,16.45
7,20130320T004804.378421.Cam6_62_aug_4.csv,278.06,68.39,21.61
8,20130320T004804.378421.Cam6_62_aug_4.csv,283.87,157.74,15.8
9,20130320T004804.378421.Cam6_62_aug_4.csv,126.45,38.71,15.8
