,name,c-x,c-y,radius
0,20130320T004443.802883.Cam6_42_aug_7.csv,94.37,62.81,28.14
1,20130320T004443.802883.Cam6_42_aug_7.csv,101.25,119.37,24.39
2,20130320T004443.802883.Cam6_42_aug_7.csv,93.12,136.56,24.39
3,20130320T004443.802883.Cam6_42_aug_7.csv,53.44,128.44,28.14
4,20130320T004443.802883.Cam6_42_aug_7.csv,57.81,138.12,28.14
5,20130320T004443.802883.Cam6_42_aug_7.csv,85.0,147.19,28.14
6,20130320T004443.802883.Cam6_42_aug_7.csv,126.56,148.75,22.51
7,20130320T004443.802883.Cam6_42_aug_7.csv,296.56,165.94,22.51
8,20130320T004443.802883.Cam6_42_aug_7.csv,283.44,171.25,20.95
9,20130320T004443.802883.Cam6_42_aug_7.csv,67.5,9.69,20.95
10,20130320T004443.802883.Cam6_42_aug_7.csv,104.69,5.62,20.95
11,20130320T004443.802883.Cam6_42_aug_7.csv,19.06,2.19,19.39
12,20130320T004443.802883.Cam6_42_aug_7.csv,155.62,106.56,20.64
