,name,c-x,c-y,radius
0,20130320T004559.804473.Cam6_52_aug_2.csv,138.08,169.23,14.11
1,20130320T004559.804473.Cam6_52_aug_2.csv,155.77,167.31,14.11
2,20130320T004559.804473.Cam6_52_aug_2.csv,141.92,145.77,14.11
3,20130320T004559.804473.Cam6_52_aug_2.csv,121.92,156.92,14.11
4,20130320T004559.804473.Cam6_52_aug_2.csv,175.77,123.46,15.27
5,20130320T004559.804473.Cam6_52_aug_2.csv,201.15,118.85,14.88
6,20130320T004559.804473.Cam6_52_aug_2.csv,223.08,103.85,13.34
7,20130320T004559.804473.Cam6_52_aug_2.csv,240.77,90.77,14.11
8,20130320T004559.804473.Cam6_52_aug_2.csv,262.69,107.31,14.88
9,20130320T004559.804473.Cam6_52_aug_2.csv,297.31,111.92,14.11
10,20130320T004559.804473.Cam6_52_aug_2.csv,294.23,104.62,14.11
11,20130320T004559.804473.Cam6_52_aug_2.csv,196.15,41.15,14.88
12,20130320T004559.804473.Cam6_52_aug_2.csv,175.38,6.15,12.57
