,name,c-x,c-y,radius
0,20130320T005749.152368.Cam6_13_aug_7.csv,104.17,197.78,18.7
1,20130320T005749.152368.Cam6_13_aug_7.csv,53.06,173.61,17.59
2,20130320T005749.152368.Cam6_13_aug_7.csv,86.11,176.94,21.48
3,20130320T005749.152368.Cam6_13_aug_7.csv,46.39,125.56,21.48
4,20130320T005749.152368.Cam6_13_aug_7.csv,76.67,98.89,18.7
5,20130320T005749.152368.Cam6_13_aug_7.csv,45.56,88.61,18.7
6,20130320T005749.152368.Cam6_13_aug_7.csv,34.44,47.5,23.14
7,20130320T005749.152368.Cam6_13_aug_7.csv,76.39,47.5,23.14
8,20130320T005749.152368.Cam6_13_aug_7.csv,186.67,31.11,16.2
9,20130320T005749.152368.Cam6_13_aug_7.csv,221.11,25.83,20.37
10,20130320T005749.152368.Cam6_13_aug_7.csv,243.06,26.39,20.37
11,20130320T005749.152368.Cam6_13_aug_7.csv,280.56,13.61,19.53
