,name,c-x,c-y,radius
0,20130320T005432.195921.Cam6_33_aug_6.csv,284.11,42.78,15.92
1,20130320T005432.195921.Cam6_33_aug_6.csv,252.72,35.56,17.59
2,20130320T005432.195921.Cam6_33_aug_6.csv,253.28,152.5,17.59
3,20130320T005432.195921.Cam6_33_aug_6.csv,214.94,158.33,16.75
4,20130320T005432.195921.Cam6_33_aug_6.csv,233.0,108.89,15.92
5,20130320T005432.195921.Cam6_33_aug_6.csv,220.78,109.72,15.92
6,20130320T005432.195921.Cam6_33_aug_6.csv,201.06,87.78,18.7
7,20130320T005432.195921.Cam6_33_aug_6.csv,113.83000000000001,101.67,16.48
8,20130320T005432.195921.Cam6_33_aug_6.csv,108.56,86.94,18.14
9,20130320T005432.195921.Cam6_33_aug_6.csv,41.329999999999984,74.17,20.37
10,20130320T005432.195921.Cam6_33_aug_6.csv,6.329999999999984,82.78,20.37
11,20130320T005432.195921.Cam6_33_aug_6.csv,40.5,62.5,20.37
12,20130320T005432.195921.Cam6_33_aug_6.csv,26.060000000000002,21.11,17.59
