,name,c-x,c-y,radius
0,20130320T013035.287882_12_aug_0.csv,220.78,198.06,18.98
1,20130320T013035.287882_12_aug_0.csv,207.17000000000002,167.78,18.14
2,20130320T013035.287882_12_aug_0.csv,236.06,170.83,18.14
3,20130320T013035.287882_12_aug_0.csv,220.5,143.06,18.14
4,20130320T013035.287882_12_aug_0.csv,246.06,139.44,18.14
5,20130320T013035.287882_12_aug_0.csv,243.56,108.89,17.59
6,20130320T013035.287882_12_aug_0.csv,213.82999999999998,81.11,18.42
7,20130320T013035.287882_12_aug_0.csv,254.94,79.17,18.98
8,20130320T013035.287882_12_aug_0.csv,230.78,53.89,18.98
9,20130320T013035.287882_12_aug_0.csv,200.5,42.22,18.98
10,20130320T013035.287882_12_aug_0.csv,149.67,12.22,18.98
11,20130320T013035.287882_12_aug_0.csv,101.33000000000001,68.61,18.14
12,20130320T013035.287882_12_aug_0.csv,99.66999999999999,103.89,17.31
13,20130320T013035.287882_12_aug_0.csv,70.78,79.72,18.42
