,name,c-x,c-y,radius
0,20130320T005428.957729.Cam6_31_aug_6.csv,1.94,176.11,17.03
1,20130320T005428.957729.Cam6_31_aug_6.csv,104.44,139.44,15.92
2,20130320T005428.957729.Cam6_31_aug_6.csv,178.33,113.61,20.64
3,20130320T005428.957729.Cam6_31_aug_6.csv,213.61,164.72,18.7
4,20130320T005428.957729.Cam6_31_aug_6.csv,246.67,154.72,20.64
5,20130320T005428.957729.Cam6_31_aug_6.csv,239.72,131.67,18.98
6,20130320T005428.957729.Cam6_31_aug_6.csv,249.72,45.0,18.98
7,20130320T005428.957729.Cam6_31_aug_6.csv,258.89,18.61,17.87
8,20130320T005428.957729.Cam6_31_aug_6.csv,151.39,0.56,17.87
9,20130320T005428.957729.Cam6_31_aug_6.csv,45.0,38.33,14.25
10,20130320T005428.957729.Cam6_31_aug_6.csv,93.06,29.17,16.2
11,20130320T005428.957729.Cam6_31_aug_6.csv,125.0,21.39,14.53
