,name,c-x,c-y,radius
0,20130320T005657.722804.Cam6_12_aug_3.csv,288.0,195.0,21.75
1,20130320T005657.722804.Cam6_12_aug_3.csv,252.44,173.61,19.81
2,20130320T005657.722804.Cam6_12_aug_3.csv,219.39,140.28,17.31
3,20130320T005657.722804.Cam6_12_aug_3.csv,254.39,136.11,18.42
4,20130320T005657.722804.Cam6_12_aug_3.csv,167.44,114.72,20.92
5,20130320T005657.722804.Cam6_12_aug_3.csv,130.5,124.72,19.53
6,20130320T005657.722804.Cam6_12_aug_3.csv,254.67000000000002,91.67,18.14
7,20130320T005657.722804.Cam6_12_aug_3.csv,267.72,91.67,15.37
8,20130320T005657.722804.Cam6_12_aug_3.csv,222.72,101.11,17.31
9,20130320T005657.722804.Cam6_12_aug_3.csv,230.22,70.0,17.87
10,20130320T005657.722804.Cam6_12_aug_3.csv,251.61,70.56,15.64
11,20130320T005657.722804.Cam6_12_aug_3.csv,246.06,30.56,17.59
