,name,c-x,c-y,radius
0,20130320T004734.663562.Cam6_43_aug_6.csv,257.62,135.38,15.65
1,20130320T004734.663562.Cam6_43_aug_6.csv,233.38,126.54,15.65
2,20130320T004734.663562.Cam6_43_aug_6.csv,286.85,154.23,15.65
3,20130320T004734.663562.Cam6_43_aug_6.csv,303.38,131.92,15.65
4,20130320T004734.663562.Cam6_43_aug_6.csv,301.46,151.54,15.65
5,20130320T004734.663562.Cam6_43_aug_6.csv,198.0,170.77,17.57
6,20130320T004734.663562.Cam6_43_aug_6.csv,121.85,190.0,16.42
7,20130320T004734.663562.Cam6_43_aug_6.csv,21.850000000000023,200.0,16.42
8,20130320T004734.663562.Cam6_43_aug_6.csv,54.91999999999999,186.92,14.88
9,20130320T004734.663562.Cam6_43_aug_6.csv,62.22999999999999,191.54,14.88
