,name,c-x,c-y,radius
0,20130320T004925.522988.Cam6_21_aug_3.csv,227.03,93.23,21.93
1,20130320T004925.522988.Cam6_21_aug_3.csv,188.0,97.74,18.71
2,20130320T004925.522988.Cam6_21_aug_3.csv,216.06,62.26,17.09
3,20130320T004925.522988.Cam6_21_aug_3.csv,236.39,16.45,18.06
4,20130320T004925.522988.Cam6_21_aug_3.csv,206.39,13.55,19.35
5,20130320T004925.522988.Cam6_21_aug_3.csv,183.81,44.84,19.35
6,20130320T004925.522988.Cam6_21_aug_3.csv,158.65,64.19,19.35
7,20130320T004925.522988.Cam6_21_aug_3.csv,94.44999999999999,97.1,22.26
8,20130320T004925.522988.Cam6_21_aug_3.csv,75.1,111.94,19.67
9,20130320T004925.522988.Cam6_21_aug_3.csv,122.84,172.9,15.8
10,20130320T004925.522988.Cam6_21_aug_3.csv,296.71,194.19,18.38
11,20130320T004925.522988.Cam6_21_aug_3.csv,93.16,2.58,18.38
