,name,c-x,c-y,radius
0,20130320T004804.378421.Cam6_62_aug_3.csv,256.39,59.35,16.77
1,20130320T004804.378421.Cam6_62_aug_3.csv,261.87,88.39,17.09
2,20130320T004804.378421.Cam6_62_aug_3.csv,234.45,85.81,15.48
3,20130320T004804.378421.Cam6_62_aug_3.csv,140.58,66.45,15.48
4,20130320T004804.378421.Cam6_62_aug_3.csv,177.35,93.55,15.48
5,20130320T004804.378421.Cam6_62_aug_3.csv,117.68,86.77,15.48
6,20130320T004804.378421.Cam6_62_aug_3.csv,102.52000000000001,57.42,16.45
7,20130320T004804.378421.Cam6_62_aug_3.csv,29.939999999999998,68.39,21.61
8,20130320T004804.378421.Cam6_62_aug_3.csv,24.129999999999995,157.74,15.8
9,20130320T004804.378421.Cam6_62_aug_3.csv,181.55,38.71,15.8
