,name,c-x,c-y,radius
0,20130320T004811.616698.Cam6_13_aug_2.csv,175.48,96.45,24.51
1,20130320T004811.616698.Cam6_13_aug_2.csv,164.52,53.87,23.55
2,20130320T004811.616698.Cam6_13_aug_2.csv,130.0,30.0,23.55
3,20130320T004811.616698.Cam6_13_aug_2.csv,167.1,7.74,23.55
4,20130320T004811.616698.Cam6_13_aug_2.csv,196.13,37.42,23.55
5,20130320T004811.616698.Cam6_13_aug_2.csv,245.48,66.45,23.55
6,20130320T004811.616698.Cam6_13_aug_2.csv,278.71,48.71,22.9
7,20130320T004811.616698.Cam6_13_aug_2.csv,285.16,86.77,23.87
8,20130320T004811.616698.Cam6_13_aug_2.csv,266.45,135.81,22.9
9,20130320T004811.616698.Cam6_13_aug_2.csv,237.74,174.52,22.9
10,20130320T004811.616698.Cam6_13_aug_2.csv,200.0,151.29,22.9
11,20130320T004811.616698.Cam6_13_aug_2.csv,200.32,177.42,22.9
