,name,c-x,c-y,radius
0,20130320T005323.813628.Cam6_24_aug_7.csv,210.97,132.58,12.58
1,20130320T005323.813628.Cam6_24_aug_7.csv,195.16,154.84,12.58
2,20130320T005323.813628.Cam6_24_aug_7.csv,153.55,118.06,12.58
3,20130320T005323.813628.Cam6_24_aug_7.csv,180.0,91.61,14.84
4,20130320T005323.813628.Cam6_24_aug_7.csv,205.16,98.39,14.84
5,20130320T005323.813628.Cam6_24_aug_7.csv,174.84,64.52,14.84
6,20130320T005323.813628.Cam6_24_aug_7.csv,179.03,47.74,13.87
7,20130320T005323.813628.Cam6_24_aug_7.csv,148.06,53.87,13.87
8,20130320T005323.813628.Cam6_24_aug_7.csv,156.13,33.87,14.84
9,20130320T005323.813628.Cam6_24_aug_7.csv,182.9,27.74,14.84
