,name,c-x,c-y,radius
0,20130320T004845.903159.Cam6_12_aug_3.csv,95.81,134.19,22.26
1,20130320T004845.903159.Cam6_12_aug_3.csv,133.87,140.97,22.26
2,20130320T004845.903159.Cam6_12_aug_3.csv,133.87,172.26,22.58
3,20130320T004845.903159.Cam6_12_aug_3.csv,106.77,174.84,21.29
4,20130320T004845.903159.Cam6_12_aug_3.csv,174.52,180.0,21.29
5,20130320T004845.903159.Cam6_12_aug_3.csv,213.23,197.1,21.29
6,20130320T004845.903159.Cam6_12_aug_3.csv,241.29,81.94,23.22
7,20130320T004845.903159.Cam6_12_aug_3.csv,273.23,110.32,22.26
8,20130320T004845.903159.Cam6_12_aug_3.csv,236.13,127.74,22.26
9,20130320T004845.903159.Cam6_12_aug_3.csv,122.9,51.61,21.61
10,20130320T004845.903159.Cam6_12_aug_3.csv,138.71,0.65,21.61
