,name,c-x,c-y,radius
0,20130320T005733.152039.Cam6_24_aug_3.csv,41.11,148.89,14.25
1,20130320T005733.152039.Cam6_24_aug_3.csv,33.06,126.94,21.48
2,20130320T005733.152039.Cam6_24_aug_3.csv,70.83,124.17,21.48
3,20130320T005733.152039.Cam6_24_aug_3.csv,48.61,81.11,22.59
4,20130320T005733.152039.Cam6_24_aug_3.csv,88.33,68.89,22.59
5,20130320T005733.152039.Cam6_24_aug_3.csv,81.67,32.5,21.2
6,20130320T005733.152039.Cam6_24_aug_3.csv,44.44,37.78,22.03
7,20130320T005733.152039.Cam6_24_aug_3.csv,56.94,1.67,20.37
8,20130320T005733.152039.Cam6_24_aug_3.csv,90.28,8.61,19.53
9,20130320T005733.152039.Cam6_24_aug_3.csv,275.56,6.94,22.87
