,name,c-x,c-y,radius
0,20130320T004739.806547.Cam6_64_aug_3.csv,55.38,53.46,17.96
1,20130320T004739.806547.Cam6_64_aug_3.csv,0.77,160.38,17.19
2,20130320T004739.806547.Cam6_64_aug_3.csv,75.77,177.69,17.19
3,20130320T004739.806547.Cam6_64_aug_3.csv,54.23,133.85,18.73
4,20130320T004739.806547.Cam6_64_aug_3.csv,156.92,136.15,14.88
5,20130320T004739.806547.Cam6_64_aug_3.csv,137.31,138.85,14.88
6,20130320T004739.806547.Cam6_64_aug_3.csv,172.69,138.85,14.88
7,20130320T004739.806547.Cam6_64_aug_3.csv,247.69,148.46,16.42
8,20130320T004739.806547.Cam6_64_aug_3.csv,250.0,176.54,16.42
9,20130320T004739.806547.Cam6_64_aug_3.csv,261.92,9.62,15.27
