,name,c-x,c-y,radius
0,20130320T004846.284042.Cam6_13_aug_2.csv,135.1,134.19,22.58
1,20130320T004846.284042.Cam6_13_aug_2.csv,124.13,176.45,22.58
2,20130320T004846.284042.Cam6_13_aug_2.csv,87.68,177.74,22.58
3,20130320T004846.284042.Cam6_13_aug_2.csv,91.87,147.1,22.58
4,20130320T004846.284042.Cam6_13_aug_2.csv,11.870000000000005,105.16,22.58
5,20130320T004846.284042.Cam6_13_aug_2.csv,28.970000000000027,42.9,18.71
6,20130320T004846.284042.Cam6_13_aug_2.csv,16.060000000000002,11.29,17.42
7,20130320T004846.284042.Cam6_13_aug_2.csv,145.42,52.58,22.26
8,20130320T004846.284042.Cam6_13_aug_2.csv,118.65,5.81,20.64
9,20130320T004846.284042.Cam6_13_aug_2.csv,291.87,9.35,20.64
