,name,c-x,c-y,radius
0,20130320T005444.196159.Cam6_24_aug_3.csv,66.39,189.44,19.25
1,20130320T005444.196159.Cam6_24_aug_3.csv,105.0,198.89,17.31
2,20130320T005444.196159.Cam6_24_aug_3.csv,141.39,124.44,18.14
3,20130320T005444.196159.Cam6_24_aug_3.csv,160.83,89.17,21.48
4,20130320T005444.196159.Cam6_24_aug_3.csv,144.72,80.83,20.09
5,20130320T005444.196159.Cam6_24_aug_3.csv,187.78,83.61,20.92
6,20130320T005444.196159.Cam6_24_aug_3.csv,165.0,45.56,20.92
7,20130320T005444.196159.Cam6_24_aug_3.csv,138.61,39.44,20.09
8,20130320T005444.196159.Cam6_24_aug_3.csv,222.78,41.67,17.31
9,20130320T005444.196159.Cam6_24_aug_3.csv,281.39,81.11,20.64
