,name,c-x,c-y,radius
0,20130320T005935.440294.Cam6_12_aug_2.csv,252.44,199.72,24.25
1,20130320T005935.440294.Cam6_12_aug_2.csv,261.89,173.89,21.48
2,20130320T005935.440294.Cam6_12_aug_2.csv,253.56,171.67,21.48
3,20130320T005935.440294.Cam6_12_aug_2.csv,162.72,185.56,19.53
4,20130320T005935.440294.Cam6_12_aug_2.csv,137.44,153.33,20.64
5,20130320T005935.440294.Cam6_12_aug_2.csv,226.32999999999998,122.78,20.09
6,20130320T005935.440294.Cam6_12_aug_2.csv,198.28,123.33,17.87
7,20130320T005935.440294.Cam6_12_aug_2.csv,193.56,88.06,18.98
8,20130320T005935.440294.Cam6_12_aug_2.csv,75.22,73.33,20.64
9,20130320T005935.440294.Cam6_12_aug_2.csv,100.78,93.89,17.03
10,20130320T005935.440294.Cam6_12_aug_2.csv,153.0,43.33,17.87
11,20130320T005935.440294.Cam6_12_aug_2.csv,191.61,21.11,19.25
