,name,c-x,c-y,radius
0,20130320T004901.331983.Cam6_61_aug_3.csv,21.29,10.65,16.13
1,20130320T004901.331983.Cam6_61_aug_3.csv,36.45,0.65,16.13
2,20130320T004901.331983.Cam6_61_aug_3.csv,105.16,118.39,16.13
3,20130320T004901.331983.Cam6_61_aug_3.csv,82.58,41.61,13.87
4,20130320T004901.331983.Cam6_61_aug_3.csv,257.74,75.48,16.45
5,20130320T004901.331983.Cam6_61_aug_3.csv,284.84,75.48,16.45
6,20130320T004901.331983.Cam6_61_aug_3.csv,146.77,159.35,16.45
7,20130320T004901.331983.Cam6_61_aug_3.csv,123.87,151.29,16.45
8,20130320T004901.331983.Cam6_61_aug_3.csv,144.84,183.87,14.51
9,20130320T004901.331983.Cam6_61_aug_3.csv,152.9,146.13,14.51
10,20130320T004901.331983.Cam6_61_aug_3.csv,219.35,85.16,14.51
