,name,c-x,c-y,radius
0,20130320T004724.568099.Cam6_21_aug_1.csv,184.92000000000002,128.08,24.5
1,20130320T004724.568099.Cam6_21_aug_1.csv,176.46,156.92,24.5
2,20130320T004724.568099.Cam6_21_aug_1.csv,139.92,144.62,24.5
3,20130320T004724.568099.Cam6_21_aug_1.csv,88.38,150.38,22.19
4,20130320T004724.568099.Cam6_21_aug_1.csv,48.379999999999995,73.46,19.88
5,20130320T004724.568099.Cam6_21_aug_1.csv,21.850000000000023,53.08,19.88
6,20130320T004724.568099.Cam6_21_aug_1.csv,11.850000000000023,92.69,19.88
7,20130320T004724.568099.Cam6_21_aug_1.csv,35.31,18.08,19.88
8,20130320T004724.568099.Cam6_21_aug_1.csv,68.77000000000001,28.08,19.88
9,20130320T004724.568099.Cam6_21_aug_1.csv,9.149999999999977,34.62,17.96
