,name,c-x,c-y,radius
0,20130320T004925.522988.Cam6_21_aug_3.csv,80.97,93.23,21.93
1,20130320T004925.522988.Cam6_21_aug_3.csv,120.0,97.74,18.71
2,20130320T004925.522988.Cam6_21_aug_3.csv,91.94,62.26,17.09
3,20130320T004925.522988.Cam6_21_aug_3.csv,71.61,16.45,18.06
4,20130320T004925.522988.Cam6_21_aug_3.csv,101.61,13.55,19.35
5,20130320T004925.522988.Cam6_21_aug_3.csv,124.19,44.84,19.35
6,20130320T004925.522988.Cam6_21_aug_3.csv,149.35,64.19,19.35
7,20130320T004925.522988.Cam6_21_aug_3.csv,213.55,97.1,22.26
8,20130320T004925.522988.Cam6_21_aug_3.csv,232.9,111.94,19.67
9,20130320T004925.522988.Cam6_21_aug_3.csv,185.16,172.9,15.8
10,20130320T004925.522988.Cam6_21_aug_3.csv,11.29,194.19,18.38
11,20130320T004925.522988.Cam6_21_aug_3.csv,214.84,2.58,18.38
